taxon,mass_g,source_mass,n,kingdom,phylum,class,order,family,genus,species,confidence,form,subspecies,variety
Menestho_truncatula,0.01734,Brose_etal_2018,1.0,Animalia,Mollusca,Gastropoda,,Pyramidellidae,Menestho,Menestho truncatula,99,,,
Menetes_berdmorei,190.0,Faurby_etal_2018; Smith_2003,2.0,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Menetes,Menetes berdmorei,99,,,
Menetia_alanae,0.4205,Feldman_etal_2016; Meiri_2018,2.0,Animalia,Chordata,Squamata,,Scincidae,Menetia,Menetia alanae,99,,,
Menetia_amaura,0.4,Feldman_etal_2016,1.0,Animalia,Chordata,Squamata,,Scincidae,Menetia,Menetia amaura,99,,,
Menetia_concinna,0.495,Feldman_etal_2016; Meiri_2018,2.0,Animalia,Chordata,Squamata,,Scincidae,Menetia,Menetia concinna,99,,,
Menetia_greyii,1.108,Feldman_etal_2016; Meiri_2018,2.0,Animalia,Chordata,Squamata,,Scincidae,Menetia,Menetia greyii,99,,,
Menetia_maini,0.3765,Feldman_etal_2016; Meiri_2018,2.0,Animalia,Chordata,Squamata,,Scincidae,Menetia,Menetia maini,99,,,
Menetia_surda,0.5215,Feldman_etal_2016; Meiri_2018,2.0,Animalia,Chordata,Squamata,,Scincidae,Menetia,Menetia surda,99,,,
Menidia_beryllina,2.869,fishbase; Froese_2014,,Animalia,Chordata,,Atheriniformes,Atherinopsidae,Menidia,Menidia beryllina,99,,,
Menidia_menidia,15.88,Brose_etal_2018; Cai_etal_2025; DeLong_etal_2018; DeLong_etal_2018,4.0,Animalia,Chordata,,Atheriniformes,Atherinopsidae,Menidia,Menidia menidia,99,,,
Menidia_peninsulae,21.5,fishbase; Froese_2014,,Animalia,Chordata,,Atheriniformes,Atherinopsidae,Menidia,Menidia peninsulae,99,,,
Menippe_mercenaria,0.06142,Makarieva_2008,1.0,Animalia,Arthropoda,Malacostraca,Decapoda,Menippidae,Menippe,Menippe mercenaria,99,,,
Menippe_nodifrons,0.2387,Brose_etal_2018,1.0,Animalia,Arthropoda,Malacostraca,Decapoda,Menippidae,Menippe,Menippe nodifrons,99,,,
Menippe_rumphii,56.0,sealifebase,1.0,Animalia,Arthropoda,Malacostraca,Decapoda,Menippidae,Menippe,Menippe rumphii,99,,,
Menneus_nemesio,0.014,Pekar_etal_2021,1.0,Animalia,Arthropoda,Arachnida,Araneae,Deinopidae,Menneus,Menneus nemesio,99,,,
Menticirrhus_americanus,53.4,Viana_2016,,Animalia,Chordata,,Perciformes,Sciaenidae,Menticirrhus,Menticirrhus americanus,99,,,
Menticirrhus_littoralis,536.6,Cai_etal_2025; fishbase,2.0,Animalia,Chordata,,Perciformes,Sciaenidae,Menticirrhus,Menticirrhus littoralis,99,,,
Menticirrhus_saxatilis,297.3,Brose_etal_2018,1.0,Animalia,Chordata,,Perciformes,Sciaenidae,Menticirrhus,Menticirrhus saxatilis,99,,,
Menticirrhus_undulatus,2145.0,AnAge,1.0,Animalia,Chordata,,Perciformes,Sciaenidae,Menticirrhus,Menticirrhus undulatus,99,,,
Menura_alberti,928.0,Lislevand_etal_2007; Wilman_etal_2014,2.0,Animalia,Chordata,Aves,Passeriformes,Menuridae,Menura,Menura alberti,99,,,
Menura_novaehollandiae,972.6,Cai_etal_2025; Wilman_etal_2014,2.0,Animalia,Chordata,Aves,Passeriformes,Menuridae,Menura,Menura novaehollandiae,99,,,
Mephitis_macroura,941.9,AnAge; Faurby_etal_2018; Quaardvark; Smith_2003,4.0,Animalia,Chordata,Mammalia,Carnivora,Mephitidae,Mephitis,Mephitis macroura,99,,,
Mephitis_mephitis,2645.0,AnAge; Brown_etal_2018; Cai_etal_2025; Faurby_etal_2018; Hirt_etal_2017; Quaardvark; Smith_2003; Tucker_etal_2014b,8.0,Animalia,Chordata,Mammalia,Carnivora,Mephitidae,Mephitis,Mephitis mephitis,99,,,
Mercenaria_mercenaria,10.22,Brose_etal_2018; Brown_etal_2018; DeLong_etal_2010; DeLong_etal_2018,4.0,Animalia,Mollusca,Bivalvia,Venerida,Veneridae,Mercenaria,Mercenaria mercenaria,99,,,
Mercurialis_perennis,0.37,Brown_etal_2018,1.0,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Euphorbiaceae,Mercurialis,Mercurialis perennis,99,,,
Meretrix_meretrix,288.5,sealifebase,1.0,Animalia,Mollusca,Bivalvia,Venerida,Veneridae,Meretrix,Meretrix meretrix,99,,,
Merganetta_armata,393.4,Lislevand_etal_2007; Quaardvark; Wilman_etal_2014,3.0,Animalia,Chordata,Aves,Anseriformes,Anatidae,Merganetta,Merganetta armata,99,,,
Mergellus_albellus,609.3,AnAge; Wilman_etal_2014,2.0,Animalia,Chordata,Aves,Anseriformes,Anatidae,Mergellus,Mergellus albellus,99,,,
Mergus_albellus,700.0,Verberk_2020,1.0,Animalia,Chordata,Aves,Anseriformes,Anatidae,Mergellus,Mergellus albellus,97,,,
Mergus_merganser,1308.0,AnAge; Brown_etal_2018; Cai_etal_2025; DeLong_etal_2018; Quaardvark; Verberk_2020; Wilman_etal_2014,7.0,Animalia,Chordata,Aves,Anseriformes,Anatidae,Mergus,Mergus merganser,99,,,
Mergus_octosetaceus,983.0,Wilman_etal_2014,1.0,Animalia,Chordata,Aves,Anseriformes,Anatidae,Mergus,Mergus octosetaceus,99,,,
Mergus_serrator,932.4,AnAge; Brose_etal_2018; Brown_etal_2018; Hirt_etal_2017; Quaardvark; Verberk_2020; Wilman_etal_2014,7.0,Animalia,Chordata,Aves,Anseriformes,Anatidae,Mergus,Mergus serrator,99,,,
Mergus_squamatus,1234.0,Wilman_etal_2014,1.0,Animalia,Chordata,Aves,Anseriformes,Anatidae,Mergus,Mergus squamatus,99,,,
Meridiastra_gunnii,100.0,MarineWise_2025,,Animalia,Echinodermata,Asteroidea,Valvatida,Asterinidae,Meridiastra,Meridiastra gunnii,99,,,
Meridion_circulare,2.333e-09,Brose_etal_2018,1.0,Chromista,Ochrophyta,Bacillariophyceae,Fragilariales,Fragilariaceae,Meridion,Meridion circulare,99,,,
Meriones_arimalius,87.6,Faurby_etal_2018,1.0,Animalia,Chordata,Mammalia,Rodentia,Muridae,Meriones,Meriones arimalius,99,,,
Meriones_chengi,91.3,Faurby_etal_2018,1.0,Animalia,Chordata,Mammalia,Rodentia,Muridae,Meriones,Meriones chengi,99,,,
Meriones_crassus,66.73,AnAge; Castro_2025; Faurby_etal_2018; Quaardvark; Smith_2003,5.0,Animalia,Chordata,Mammalia,Rodentia,Muridae,Meriones,Meriones crassus,99,,,
Meriones_dahli,34.1,Faurby_etal_2018,1.0,Animalia,Chordata,Mammalia,Rodentia,Muridae,Meriones,Meriones dahli,99,,,
Meriones_grandis,205.0,Faurby_etal_2018,1.0,Animalia,Chordata,Mammalia,Rodentia,Muridae,Meriones,Meriones grandis,99,,,
Meriones_hurrianae,76.38,Faurby_etal_2018; Smith_2003; Tucker_etal_2014b,3.0,Animalia,Chordata,Mammalia,Rodentia,Muridae,Meriones,Meriones hurrianae,99,,,
Meriones_libycus,91.79,AnAge; Cai_etal_2025; Faurby_etal_2018; Quaardvark; Smith_2003,5.0,Animalia,Chordata,Mammalia,Rodentia,Muridae,Meriones,Meriones libycus,98,,,
Meriones_meridianus,54.55,AnAge; Cai_etal_2025; Faurby_etal_2018; Smith_2003,4.0,Animalia,Chordata,Mammalia,Rodentia,Muridae,Meriones,Meriones meridianus,99,,,
Meriones_persicus,100.0,AnAge; Faurby_etal_2018; Smith_2003,3.0,Animalia,Chordata,Mammalia,Rodentia,Muridae,Meriones,Meriones persicus,99,,,
Meriones_rex,125.3,Faurby_etal_2018; Smith_2003,2.0,Animalia,Chordata,Mammalia,Rodentia,Muridae,Meriones,Meriones rex,99,,,
Meriones_sacramenti,200.0,Faurby_etal_2018; Smith_2003,2.0,Animalia,Chordata,Mammalia,Rodentia,Muridae,Meriones,Meriones sacramenti,99,,,
Meriones_shawi,122.1,AnAge; Faurby_etal_2018; Smith_2003,3.0,Animalia,Chordata,Mammalia,Rodentia,Muridae,Meriones,Meriones shawi,99,,,
Meriones_tamariscinus,120.0,Cai_etal_2025; Faurby_etal_2018; Smith_2003,3.0,Animalia,Chordata,Mammalia,Rodentia,Muridae,Meriones,Meriones tamariscinus,99,,,
Meriones_tristrami,105.0,Faurby_etal_2018; Smith_2003,2.0,Animalia,Chordata,Mammalia,Rodentia,Muridae,Meriones,Meriones tristrami,99,,,
Meriones_unguiculatus,65.04,AnAge; Cai_etal_2025; Faurby_etal_2018; Quaardvark; Smith_2003,5.0,Animalia,Chordata,Mammalia,Rodentia,Muridae,Meriones,Meriones unguiculatus,99,,,
Meriones_vinogradovi,150.0,AnAge; Faurby_etal_2018; Smith_2003,3.0,Animalia,Chordata,Mammalia,Rodentia,Muridae,Meriones,Meriones vinogradovi,98,,,
Meriones_zarudnyi,82.42,Faurby_etal_2018; Smith_2003,2.0,Animalia,Chordata,Mammalia,Rodentia,Muridae,Meriones,Meriones zarudnyi,99,,,
Merismopedia_punctata,2.41e-11,Brose_etal_2018,1.0,Bacteria,Cyanobacteria,Cyanobacteriia,Cyanobacteriales,Chamaesiphonaceae,Merismopedia,Merismopedia punctata,98,,,
Merismopedia_tenuissima,2.41e-11,Brose_etal_2018,1.0,Bacteria,Cyanobacteria,Cyanobacteriia,Cyanobacteriales,Chamaesiphonaceae,Merismopedia,Merismopedia tenuissima,99,,,
Merlangius_merlangus,1985.0,AnAge; Brose_etal_2018; Cai_etal_2025; fishbase; Hirt_etal_2017; Killen_etal_2016,6.0,Animalia,Chordata,,Gadiformes,Gadidae,Merlangius,Merlangius merlangus,99,,,
Merluccius_albidus,4100.0,fishbase,1.0,Animalia,Chordata,,Gadiformes,Merlucciidae,Merluccius,Merluccius albidus,99,,,
Merluccius_angustimanus,63.8,Brown_etal_2018,1.0,Animalia,Chordata,,Gadiformes,Merlucciidae,Merluccius,Merluccius angustimanus,99,,,
Merluccius_bilinearis,855.0,AnAge; DeLong_etal_2018,2.0,Animalia,Chordata,,Gadiformes,Merlucciidae,Merluccius,Merluccius bilinearis,99,,,
Merluccius_gayi,1460.0,Brown_etal_2018,1.0,Animalia,Chordata,,Gadiformes,Merlucciidae,Merluccius,Merluccius gayi,99,,,
Merluccius_merluccius,2841.0,AnAge; Brown_etal_2018; Hirt_etal_2017,3.0,Animalia,Chordata,,Gadiformes,Merlucciidae,Merluccius,Merluccius merluccius,99,,,
Merluccius_productus,1400.0,AnAge; Brown_etal_2018; fishbase; Reum_2012; Reum_2013,5.0,Animalia,Chordata,,Gadiformes,Merlucciidae,Merluccius,Merluccius productus,99,,,
Meroles_anchietae,3.939,Castro_2025; Feldman_etal_2016; Meiri_2018,3.0,Animalia,Chordata,Squamata,,Lacertidae,Meroles,Meroles anchietae,99,,,
Meroles_ctenodactylus,20.9,Feldman_etal_2016; Meiri_2018,2.0,Animalia,Chordata,Squamata,,Lacertidae,Meroles,Meroles ctenodactylus,99,,,
Meroles_cuneirostris,4.59,Feldman_etal_2016; Meiri_2018,2.0,Animalia,Chordata,Squamata,,Lacertidae,Meroles,Meroles cuneirostris,99,,,
Meroles_knoxii,7.312,Feldman_etal_2016; Meiri_2018,2.0,Animalia,Chordata,Squamata,,Lacertidae,Meroles,Meroles knoxii,99,,,
Meroles_micropholidotus,7.312,Feldman_etal_2016; Meiri_2018,2.0,Animalia,Chordata,Squamata,,Lacertidae,Meroles,Meroles micropholidotus,99,,,
Meroles_reticulatus,3.908,Feldman_etal_2016; Meiri_2018,2.0,Animalia,Chordata,Squamata,,Lacertidae,Meroles,Meroles reticulatus,99,,,
Meroles_squamulosus,11.0,Feldman_etal_2016; Meiri_2018,2.0,Animalia,Chordata,Squamata,,Lacertidae,Meroles,Meroles squamulosus,99,,,
Meroles_suborbitalis,8.31,Feldman_etal_2016; Meiri_2018,2.0,Animalia,Chordata,Squamata,,Lacertidae,Meroles,Meroles suborbitalis,99,,,
Meropogon_forsteni,55.0,Wilman_etal_2014,1.0,Animalia,Chordata,Aves,Coraciiformes,Meropidae,Meropogon,Meropogon forsteni,99,,,
Merops_albicollis,25.9,Wilman_etal_2014,1.0,Animalia,Chordata,Aves,Coraciiformes,Meropidae,Merops,Merops albicollis,99,,,
Merops_apiaster,55.08,AnAge; Lislevand_etal_2007; Quaardvark; Wilman_etal_2014,4.0,Animalia,Chordata,Aves,Coraciiformes,Meropidae,Merops,Merops apiaster,99,,,
Merops_boehmi,16.6,Wilman_etal_2014,1.0,Animalia,Chordata,Aves,Coraciiformes,Meropidae,Merops,Merops boehmi,99,,,
Merops_breweri,49.74,Wilman_etal_2014,1.0,Animalia,Chordata,Aves,Coraciiformes,Meropidae,Merops,Merops breweri,99,,,
Merops_bullockoides,26.1,AnAge; Brown_etal_2018; Wilman_etal_2014,3.0,Animalia,Chordata,Aves,Coraciiformes,Meropidae,Merops,Merops bullockoides,99,,,
Merops_bulocki,23.1,Wilman_etal_2014,1.0,Animalia,Chordata,Aves,Coraciiformes,Meropidae,Merops,Merops bulocki,99,,,
Merops_gularis,27.3,Wilman_etal_2014,1.0,Animalia,Chordata,Aves,Coraciiformes,Meropidae,Merops,Merops gularis,99,,,
Merops_hirundineus,21.7,Wilman_etal_2014,1.0,Animalia,Chordata,Aves,Coraciiformes,Meropidae,Merops,Merops hirundineus,99,,,
Merops_leschenaulti,27.2,Wilman_etal_2014,1.0,Animalia,Chordata,Aves,Coraciiformes,Meropidae,Merops,Merops leschenaulti,99,,,
Merops_malimbicus,50.37,Wilman_etal_2014,1.0,Animalia,Chordata,Aves,Coraciiformes,Meropidae,Merops,Merops malimbicus,99,,,
Merops_muelleri,22.5,Wilman_etal_2014,1.0,Animalia,Chordata,Aves,Coraciiformes,Meropidae,Merops,Merops muelleri,99,,,
Merops_nubicoides,42.4,Wilman_etal_2014,1.0,Animalia,Chordata,Aves,Coraciiformes,Meropidae,Merops,Merops nubicoides,99,,,
Merops_nubicus,46.4,Cai_etal_2025; Lislevand_etal_2007; Wilman_etal_2014,3.0,Animalia,Chordata,Aves,Coraciiformes,Meropidae,Merops,Merops nubicus,99,,,
Merops_oreobates,23.96,Wilman_etal_2014,1.0,Animalia,Chordata,Aves,Coraciiformes,Meropidae,Merops,Merops oreobates,99,,,
Merops_orientalis,14.8,Wilman_etal_2014,1.0,Animalia,Chordata,Aves,Coraciiformes,Meropidae,Merops,Merops orientalis,99,,,
Merops_ornatus,27.98,Lislevand_etal_2007; Quaardvark; Wilman_etal_2014,3.0,Animalia,Chordata,Aves,Coraciiformes,Meropidae,Merops,Merops ornatus,99,,,
Merops_persicus,49.35,Lislevand_etal_2007; Wilman_etal_2014,2.0,Animalia,Chordata,Aves,Coraciiformes,Meropidae,Merops,Merops persicus,99,,,
Merops_philippinus,34.0,Wilman_etal_2014,1.0,Animalia,Chordata,Aves,Coraciiformes,Meropidae,Merops,Merops philippinus,99,,,
Merops_pusillus,15.1,Wilman_etal_2014,1.0,Animalia,Chordata,Aves,Coraciiformes,Meropidae,Merops,Merops pusillus,99,,,
Merops_revoilii,12.9,Wilman_etal_2014,1.0,Animalia,Chordata,Aves,Coraciiformes,Meropidae,Merops,Merops revoilii,99,,,
Merops_superciliosus,40.95,Lislevand_etal_2007; Wilman_etal_2014,2.0,Animalia,Chordata,Aves,Coraciiformes,Meropidae,Merops,Merops superciliosus,99,,,
Merops_variegatus,22.5,Wilman_etal_2014,1.0,Animalia,Chordata,Aves,Coraciiformes,Meropidae,Merops,Merops variegatus,99,,,
Merops_viridis,34.36,Cai_etal_2025; Castro_2025; Makarieva_2008; Wilman_etal_2014,4.0,Animalia,Chordata,Aves,Coraciiformes,Meropidae,Merops,Merops viridis,99,,,
Mertensia_ovum,1.84,Lundberg_2006,,Animalia,Ctenophora,Tentaculata,Cydippida,Mertensiidae,Mertensia,Mertensia ovum,99,,,
Mertensiella_caucasica,95.6,AmphiBIO; Cai_etal_2025,2.0,Animalia,Chordata,Amphibia,Caudata,Salamandridae,Mertensiella,Mertensiella caucasica,99,,,
Merulaxis_ater,35.03,Wilman_etal_2014,1.0,Animalia,Chordata,Aves,Passeriformes,Rhinocryptidae,Merulaxis,Merulaxis ater,99,,,
Merulaxis_stresemanni,37.0,Wilman_etal_2014,1.0,Animalia,Chordata,Aves,Passeriformes,Rhinocryptidae,Merulaxis,Merulaxis stresemanni,99,,,
Mesalina_adramitana,2.306,Feldman_etal_2016; Meiri_2018,2.0,Animalia,Chordata,Squamata,,Lacertidae,Mesalina,Mesalina adramitana,99,,,
Mesalina_ayunensis,1.98,Feldman_etal_2016; Meiri_2018,2.0,Animalia,Chordata,Squamata,,Lacertidae,Mesalina,Mesalina ayunensis,99,,,
Mesalina_bahaeldini,3.309,Feldman_etal_2016; Meiri_2018,2.0,Animalia,Chordata,Squamata,,Lacertidae,Mesalina,Mesalina bahaeldini,99,,,
Mesalina_balfouri,4.59,Feldman_etal_2016; Meiri_2018,2.0,Animalia,Chordata,Squamata,,Lacertidae,Mesalina,Mesalina balfouri,99,,,
Mesalina_bernoullii,4.351,Meiri_2018,1.0,Animalia,Chordata,Squamata,,Lacertidae,Mesalina,Mesalina bernoullii,99,,,
Mesalina_brevirostris,5.081,Feldman_etal_2016; Meiri_2018,2.0,Animalia,Chordata,Squamata,,Lacertidae,Mesalina,Mesalina brevirostris,99,,,
Mesalina_ercolinii,6.703,Feldman_etal_2016; Meiri_2018,2.0,Animalia,Chordata,Squamata,,Lacertidae,Mesalina,Mesalina ercolinii,99,,,
Mesalina_guttulata,7.989,Feldman_etal_2016; Meiri_2018,2.0,Animalia,Chordata,Squamata,,Lacertidae,Mesalina,Mesalina guttulata,99,,,
Mesalina_kuri,4.376,Feldman_etal_2016; Meiri_2018,2.0,Animalia,Chordata,Squamata,,Lacertidae,Mesalina,Mesalina kuri,99,,,
Mesalina_martini,2.978,Feldman_etal_2016; Meiri_2018,2.0,Animalia,Chordata,Squamata,,Lacertidae,Mesalina,Mesalina martini,99,,,
Mesalina_microlepis,3.916,Meiri_2018,1.0,Animalia,Chordata,Squamata,,Lacertidae,Mesalina,Mesalina microlepis,99,,,
Mesalina_olivieri,2.573,Castro_2025; Feldman_etal_2016; Meiri_2018,3.0,Animalia,Chordata,Squamata,,Lacertidae,Mesalina,Mesalina olivieri,99,,,
Mesalina_pasteuri,2.978,Feldman_etal_2016; Meiri_2018,2.0,Animalia,Chordata,Squamata,,Lacertidae,Mesalina,Mesalina pasteuri,99,,,
Mesalina_rubropunctata,7.005,Feldman_etal_2016; Meiri_2018,2.0,Animalia,Chordata,Squamata,,Lacertidae,Mesalina,Mesalina rubropunctata,99,,,
Mesalina_simoni,2.978,Feldman_etal_2016; Meiri_2018,2.0,Animalia,Chordata,Squamata,,Lacertidae,Mesalina,Mesalina simoni,99,,,
Mesalina_watsonana,5.081,Feldman_etal_2016; Meiri_2018,2.0,Animalia,Chordata,Squamata,,Lacertidae,Mesalina,Mesalina watsonana,99,,,
Mesaphorura_italica,1.46e-05,Brose_etal_2018,1.0,Animalia,Arthropoda,Collembola,Poduromorpha,Tullbergiidae,Mesaphorura,Mesaphorura italica,99,,,
Mesaphorura_jarmiliae,1.43e-06,Brose_etal_2018,1.0,Animalia,Arthropoda,Collembola,Poduromorpha,Tullbergiidae,Mesaphorura,Mesaphorura jarmilae,95,,,
Mesaphorura_macrochaeta,1.46e-05,Brose_etal_2018,1.0,Animalia,Arthropoda,Collembola,Poduromorpha,Tullbergiidae,Mesaphorura,Mesaphorura macrochaeta,99,,,
Mesaphorura_sylvatica,1.46e-05,Brose_etal_2018,1.0,Animalia,Arthropoda,Collembola,Poduromorpha,Tullbergiidae,Mesaphorura,Mesaphorura sylvatica,99,,,
Mesaphorura_tenuisensillata,1.46e-05,Brose_etal_2018,1.0,Animalia,Arthropoda,Collembola,Poduromorpha,Tullbergiidae,Mesaphorura,Mesaphorura tenuisensillata,99,,,
Mesaphorura_yosii,1.43e-06,Brose_etal_2018,1.0,Animalia,Arthropoda,Collembola,Poduromorpha,Tullbergiidae,Mesaphorura,Mesaphorura yosiii,97,,,
Mesaspis_antauges,8.986,Feldman_etal_2016; Meiri_2018,2.0,Animalia,Chordata,Squamata,,Anguidae,Abronia,Abronia antauges,98,,,
Mesaspis_cuchumatanus,4.995,Meiri_2018,1.0,Animalia,Chordata,Squamata,,Anguidae,Abronia,Abronia cuchumatanus,98,,,
Mesaspis_gadovii,19.81,Feldman_etal_2016; Meiri_2018,2.0,Animalia,Chordata,Squamata,,Anguidae,Abronia,Abronia gadovii,98,,,
Mesaspis_juarezi,6.304,Feldman_etal_2016; Meiri_2018,2.0,Animalia,Chordata,Squamata,,Anguidae,Abronia,Abronia juarezi,98,,,
Mesaspis_monticola,10.02,Feldman_etal_2016; Meiri_2018,2.0,Animalia,Chordata,Squamata,,Anguidae,Abronia,Abronia monticola,98,,,
Mesaspis_moreletii,13.6,Feldman_etal_2016; Meiri_2018,2.0,Animalia,Chordata,Squamata,,Anguidae,Mesaspis,Mesaspis moreletii,99,,,
Mesaspis_viridiflava,5.778,Feldman_etal_2016; Meiri_2018,2.0,Animalia,Chordata,Squamata,,Anguidae,Abronia,Abronia viridiflava,98,,,
Mesechinus_dauuricus,342.0,Faurby_etal_2018; Smith_2003,2.0,Animalia,Chordata,Mammalia,Erinaceomorpha,Erinaceidae,Mesechinus,Mesechinus dauuricus,99,,,
Mesechinus_hughi,214.4,Cai_etal_2025; Faurby_etal_2018,2.0,Animalia,Chordata,Mammalia,Erinaceomorpha,Erinaceidae,Mesechinus,Mesechinus hughi,99,,,
Mesembrinibis_cayennensis,756.0,Cai_etal_2025; Wilman_etal_2014,2.0,Animalia,Chordata,Aves,Pelecaniformes,Threskiornithidae,Mesembrinibis,Mesembrinibis cayennensis,99,,,
Mesembriomys_gouldii,777.7,AnAge; Faurby_etal_2018; Smith_2003,3.0,Animalia,Chordata,Mammalia,Rodentia,Muridae,Mesembriomys,Mesembriomys gouldii,99,,,
Mesembriomys_macrurus,267.5,AnAge; Faurby_etal_2018; Smith_2003,3.0,Animalia,Chordata,Mammalia,Rodentia,Muridae,Mesembriomys,Mesembriomys macrurus,99,,,
Meseres_corlissi,3.01e-07,DeLong_etal_2018,1.0,Chromista,Ciliophora,Oligotrichea,Halteriida,Halteriidae,Meseres,Meseres corlissi,99,,,
Mesidothea_entomon,2.759,Makarieva_2008,1.0,Animalia,Arthropoda,Malacostraca,Isopoda,Chaetiliidae,Saduria,Saduria entomon,98,,,
Mesitornis_unicolor,148.0,Cai_etal_2025; Wilman_etal_2014,2.0,Animalia,Chordata,Aves,Mesitornithiformes,Mesitornithidae,Mesitornis,Mesitornis unicolor,99,,,
Mesitornis_variegatus,113.0,Wilman_etal_2014,1.0,Animalia,Chordata,Aves,Mesitornithiformes,Mesitornithidae,Mesitornis,Mesitornis variegatus,99,,,
Mesobaena_huebneri,9.425,Feldman_etal_2016; Meiri_2018,2.0,Animalia,Chordata,Squamata,,Amphisbaenidae,Mesobaena,Mesobaena huebneri,99,,,
Mesobaena_rhachicephala,9.601,Feldman_etal_2016; Meiri_2018,2.0,Animalia,Chordata,Squamata,,Amphisbaenidae,Mesobaena,Mesobaena rhachicephala,99,,,
Mesocalanus_lighti,0.001,Pata_2025,1.0,Animalia,Arthropoda,Copepoda,Calanoida,Calanidae,Mesocalanus,Mesocalanus lighti,99,,,
Mesocalanus_tenuicornis,0.0001395,Castro_2025; Makarieva_2008,2.0,Animalia,Arthropoda,Copepoda,Calanoida,Calanidae,Mesocalanus,Mesocalanus tenuicornis,99,,,
Mesocapromys_angelcabrerai,483.0,Faurby_etal_2018,1.0,Animalia,Chordata,Mammalia,Rodentia,Capromyidae,Mesocapromys,Mesocapromys angelcabrerai,99,,,
Mesocapromys_auritus,820.0,Faurby_etal_2018,1.0,Animalia,Chordata,Mammalia,Rodentia,Capromyidae,Mesocapromys,Mesocapromys auritus,99,,,
Mesocapromys_melanurus,2800.0,Cai_etal_2025,1.0,Animalia,Chordata,Mammalia,Rodentia,Capromyidae,Mesocapromys,Mesocapromys melanurus,99,,,
Mesocapromys_nanus,414.9,Faurby_etal_2018,1.0,Animalia,Chordata,Mammalia,Rodentia,Capromyidae,Mesocapromys,Mesocapromys nanus,99,,,
Mesocapromys_sanfelipensis,550.0,Faurby_etal_2018,1.0,Animalia,Chordata,Mammalia,Rodentia,Capromyidae,Mesocapromys,Mesocapromys sanfelipensis,99,,,
Mesoclemmys_vanderhaegei,576.0,Marques_2017,,Animalia,Chordata,Testudines,,Chelidae,Mesoclemmys,Mesoclemmys vanderhaegei,99,,,
Mesocottus_haitej,90.2,Cai_etal_2025,1.0,Animalia,Chordata,,Scorpaeniformes,Cottidae,Mesocottus,Mesocottus haitej,99,,,
Mesocricetus_auratus,92.59,AnAge; Brown_etal_2018; Cai_etal_2025; Faurby_etal_2018; Quaardvark; Smith_2003,6.0,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Mesocricetus,Mesocricetus auratus,99,,,
Mesocricetus_brandti,170.0,AnAge; Faurby_etal_2018; Hirt_etal_2017; Smith_2003,4.0,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Mesocricetus,Mesocricetus brandti,99,,,
Mesocricetus_newtoni,97.5,Faurby_etal_2018; Smith_2003,2.0,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Mesocricetus,Mesocricetus newtoni,99,,,
Mesocricetus_raddei,260.0,Faurby_etal_2018,1.0,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Mesocricetus,Mesocricetus raddei,99,,,
Mesocricetus_rathgeberi,339.0,Faurby_etal_2018,1.0,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Mesocricetus,,94,,,
Mesocyclops_edax,5.755e-05,Brose_etal_2018; DeLong_etal_2018,2.0,Animalia,Arthropoda,Copepoda,Cyclopoida,Cyclopidae,Mesocyclops,Mesocyclops edax,99,,,
Mesocyclops_leuckarti,8.13e-06,Brown_etal_2018,1.0,Animalia,Arthropoda,Copepoda,Cyclopoida,Cyclopidae,Mesocyclops,Mesocyclops leuckarti,99,,,
Mesocyclops_pehpeiensis,0.000122,DeLong_etal_2018,1.0,Animalia,Arthropoda,Copepoda,Cyclopoida,Cyclopidae,Mesocyclops,Mesocyclops pehpeiensis,99,,,
Mesocyclops_thermocyclopoides,6.28e-05,DeLong_etal_2018,1.0,Animalia,Arthropoda,Copepoda,Cyclopoida,Cyclopidae,Mesocyclops,Mesocyclops thermocyclopoides,99,,,
Mesodesma_arctatum,11.7,Brown_etal_2018,1.0,Animalia,Mollusca,Bivalvia,Venerida,Mesodesmatidae,Mesodesma,Mesodesma arctatum,99,,,
Mesodesma_donacium,31.0,Brown_etal_2018,1.0,Animalia,Mollusca,Bivalvia,Venerida,Mesodesmatidae,Mesodesma,Mesodesma donacium,99,,,
Mesogobius_batrachocephalus,162.0,fishbase,1.0,Animalia,Chordata,,Perciformes,Gobiidae,Mesogobius,Mesogobius batrachocephalus,99,,,
Mesomys_hispidus,175.0,Cai_etal_2025; Faurby_etal_2018; Smith_2003,3.0,Animalia,Chordata,Mammalia,Rodentia,Echimyidae,Mesomys,Mesomys hispidus,99,,,
Mesomys_leniceps,108.0,Faurby_etal_2018; Smith_2003,2.0,Animalia,Chordata,Mammalia,Rodentia,Echimyidae,Mesomys,Mesomys leniceps,99,,,
