taxon,mass_g,source_mass,n,kingdom,phylum,class,order,family,genus,species,confidence,subspecies,form
Rutilus_rutilus,903.8,Hirt_etal_2017-AnAge-fishbase,3.0,Animalia,Chordata,,Cypriniformes,Cyprinidae,Rutilus,Rutilus rutilus,99,,
Rutilus_virgo,3340.0,fishbase,1.0,Animalia,Chordata,,Cypriniformes,Cyprinidae,Rutilus,Rutilus virgo,99,,
Ruvettus_pretiosus,215400.0,Cai_etal_2025,1.0,Animalia,Chordata,,Perciformes,Gempylidae,Ruvettus,Ruvettus pretiosus,99,,
Ruwenzorisorex_suncoides,18.2,Smith_2003-Faurby_etal_2018-rdataretriever-pantheria_rdataretriever-amniote-life-hist,4.0,Animalia,Chordata,Mammalia,Soricomorpha,Soricidae,Ruwenzorisorex,Ruwenzorisorex suncoides,99,,
Ruwenzorornis_johnstoni,239.9,Wilman_etal_2014-rdataretriever-amniote-life-hist,2.0,Animalia,Chordata,Aves,Musophagiformes,Musophagidae,Ruwenzorornis,Ruwenzorornis johnstoni,99,,
Rynchops_albicollis,317.0,Lislevand_etal_2007-Wilman_etal_2014-rdataretriever-amniote-life-hist,3.0,Animalia,Chordata,Aves,Charadriiformes,Laridae,Rynchops,Rynchops albicollis,99,,
Rynchops_flavirostris,164.0,Lislevand_etal_2007-Wilman_etal_2014-rdataretriever-bird-size_rdataretriever-amniote-life-hist,4.0,Animalia,Chordata,Aves,Charadriiformes,Laridae,Rynchops,Rynchops flavirostris,99,,
Rynchops_niger,308.4,Lislevand_etal_2007-Wilman_etal_2014-Cai_etal_2025-Quaardvark-AnAge-rdataretriever-bird-size_rdataretriever-amniote-life-hist,7.0,Animalia,Chordata,Aves,Charadriiformes,Laridae,Rynchops,Rynchops niger,99,,
Ryphila_cancellus,1.2,sealifebase,1.0,Animalia,Arthropoda,Malacostraca,Decapoda,Leucosiidae,Ryphila,Ryphila cancellus,99,,
Rypticus_randalli,67.64,fishbase,1.0,Animalia,Chordata,,Perciformes,Serranidae,Rypticus,Rypticus randalli,99,,
Rypticus_saponaceus,247.6,Mahe_2023,,Animalia,Chordata,,Perciformes,Serranidae,Rypticus,Rypticus saponaceus,99,,
Saara_asmussi,721.7,Meiri_2018-Feldman_etal_2016,2.0,Animalia,Chordata,Squamata,,Agamidae,Saara,Saara asmussi,99,,
Saara_hardwickii,426.6,Meiri_2018-Feldman_etal_2016-rdataretriever-amniote-life-hist,3.0,Animalia,Chordata,Squamata,,Agamidae,Saara,Saara hardwickii,99,,
Saara_loricata,911.5,Meiri_2018-Feldman_etal_2016,2.0,Animalia,Chordata,Squamata,,Agamidae,Saara,Saara loricata,99,,
Sacalia_bealei,532.0,Cai_etal_2025,1.0,Animalia,Chordata,Testudines,,Geoemydidae,Sacalia,Sacalia bealei,99,,
Sacalia_quadriocellata,152.5,Cai_etal_2025-rdataretriever-vertnet-reptiles,2.0,Animalia,Chordata,Testudines,,Geoemydidae,Sacalia,Sacalia quadriocellata,99,,
Saccodon_dariensis,62.3,fishbase,1.0,Animalia,Chordata,,Characiformes,Parodontidae,Saccodon,Saccodon dariensis,99,,
Saccolaimus_flaviventris,43.13,Smith_2003-Faurby_etal_2018-rdataretriever-pantheria_rdataretriever-amniote-life-hist,4.0,Animalia,Chordata,Mammalia,Chiroptera,Emballonuridae,Saccolaimus,Saccolaimus flaviventris,99,,
Saccolaimus_mixtus,28.11,Smith_2003-Faurby_etal_2018-rdataretriever-amniote-life-hist,3.0,Animalia,Chordata,Mammalia,Chiroptera,Emballonuridae,Saccolaimus,Saccolaimus mixtus,99,,
Saccolaimus_peli,84.45,Smith_2003-Faurby_etal_2018-rdataretriever-pantheria_rdataretriever-amniote-life-hist,4.0,Animalia,Chordata,Mammalia,Chiroptera,Emballonuridae,Saccolaimus,Saccolaimus peli,99,,
Saccolaimus_saccolaimus,42.17,Smith_2003-Faurby_etal_2018-rdataretriever-pantheria_rdataretriever-amniote-life-hist,4.0,Animalia,Chordata,Mammalia,Chiroptera,Emballonuridae,Saccolaimus,Saccolaimus saccolaimus,99,,
Saccopharynx_lavenbergi,5649.0,Cai_etal_2025,1.0,Animalia,Chordata,,Saccopharyngiformes,Saccopharyngidae,Saccopharynx,Saccopharynx lavenbergi,98,,
Saccopteryx_antioquensis,5.0,Faurby_etal_2018,1.0,Animalia,Chordata,Mammalia,Chiroptera,Emballonuridae,Saccopteryx,Saccopteryx antioquensis,99,,
Saccopteryx_bilineata,8.054,Smith_2003-Faurby_etal_2018-Quaardvark-AnAge-rdataretriever-pantheria_rdataretriever-amniote-life-hist,6.0,Animalia,Chordata,Mammalia,Chiroptera,Emballonuridae,Saccopteryx,Saccopteryx bilineata,99,,
Saccopteryx_canescens,3.395,Smith_2003-Faurby_etal_2018-rdataretriever-pantheria_rdataretriever-amniote-life-hist,4.0,Animalia,Chordata,Mammalia,Chiroptera,Emballonuridae,Saccopteryx,Saccopteryx canescens,99,,
Saccopteryx_gymnura,4.703,Smith_2003-Faurby_etal_2018-rdataretriever-amniote-life-hist,3.0,Animalia,Chordata,Mammalia,Chiroptera,Emballonuridae,Saccopteryx,Saccopteryx gymnura,99,,
Saccopteryx_leptura,4.708,Smith_2003-Faurby_etal_2018,2.0,Animalia,Chordata,Mammalia,Chiroptera,Emballonuridae,Saccopteryx,Saccopteryx leptura,99,,
Saccostomus_campestris,56.82,Smith_2003-Faurby_etal_2018-Quaardvark-AnAge-rdataretriever-mammal-life-hist_rdataretriever-pantheria_rdataretriever-amniote-life-hist,7.0,Animalia,Chordata,Mammalia,Rodentia,Nesomyidae,Saccostomus,Saccostomus campestris,99,,
Saccostomus_mearnsi,51.97,Smith_2003-Faurby_etal_2018-rdataretriever-pantheria_rdataretriever-amniote-life-hist,4.0,Animalia,Chordata,Mammalia,Rodentia,Nesomyidae,Saccostomus,Saccostomus mearnsi,99,,
Sacculina_carcini,1.0,Quaardvark,1.0,Animalia,Arthropoda,Maxillopoda,Kentrogonida,Sacculinidae,Sacculina,Sacculina carcini,98,,
Sagamichthys_abei,265.0,fishbase; Froese_2014,,Animalia,Chordata,,Osmeriformes,Platytroctidae,Sagamichthys,Sagamichthys abei,99,,
Sagitta_bipunctata,0.034,Davis_1985,,Animalia,Chaetognatha,Sagittoidea,Aphragmophora,Sagittidae,Sagitta,Sagitta bipunctata,97,,
Sagitta_elegans,0.034,Davis_1985,,Animalia,Chaetognatha,Sagittoidea,Aphragmophora,Sagittidae,Parasagitta,Parasagitta elegans,98,,
Sagitta_enflata,0.012,Davis_1985,,Animalia,Chaetognatha,Sagittoidea,Aphragmophora,Sagittidae,Flaccisagitta,Flaccisagitta enflata,98,,
Sagitta_gazellae,0.03,Novak_estimate,,Animalia,Chaetognatha,Sagittoidea,Aphragmophora,Sagittidae,Pseudosagitta,Pseudosagitta gazellae,98,,
Sagitta_serratodentata,0.03,Novak_estimate,,Animalia,Chaetognatha,Sagittoidea,Aphragmophora,Sagittidae,Serratosagitta,Serratosagitta serratodentata,98,,
Sagitta_setosa,0.03,Novak_estimate,,Animalia,Chaetognatha,Sagittoidea,Aphragmophora,Sagittidae,Parasagitta,Parasagitta setosa,98,,
Sagittarius_serpentarius,3728.0,Lislevand_etal_2007-Wilman_etal_2014-Quaardvark-rdataretriever-bird-size_rdataretriever-amniote-life-hist,5.0,Animalia,Chordata,Aves,Accipitriformes,Sagittariidae,Sagittarius,Sagittarius serpentarius,99,,
Saguinus_bicolor,458.5,Smith_2003-Faurby_etal_2018-GalanAcedo_etal_2026-Quaardvark-AnAge-rdataretriever-mammal-life-hist_rdataretriever-pantheria_rdataretriever-amniote-life-hist,8.0,Animalia,Chordata,Mammalia,Primates,Callitrichidae,Saguinus,Saguinus bicolor,99,,
Saguinus_caffer,117300.0,Brown_etal_2018,1.0,Animalia,Chordata,Mammalia,Primates,Callitrichidae,Saguinus,,94,,
Saguinus_fuscicollis,411.8,Smith_2003-Tucker_etal_2014b-Faurby_etal_2018-Quaardvark-AnAge-rdataretriever-mammal-life-hist_rdataretriever-pantheria_rdataretriever-amniote-life-hist,8.0,Animalia,Chordata,Mammalia,Primates,Callitrichidae,Leontocebus,Leontocebus fuscicollis,98,,
Saguinus_geoffroyi,428.2,Smith_2003-Faurby_etal_2018-GalanAcedo_etal_2026-Quaardvark-AnAge-rdataretriever-mammal-life-hist_rdataretriever-pantheria_rdataretriever-amniote-life-hist,8.0,Animalia,Chordata,Mammalia,Primates,Callitrichidae,Saguinus,Saguinus geoffroyi,99,,
Saguinus_graellsi,506.2,Quaardvark-rdataretriever-amniote-life-hist,2.0,Animalia,Chordata,Mammalia,Primates,Callitrichidae,Leontocebus,Leontocebus nigricollis,98,Leontocebus nigricollis graellsi,
Saguinus_imperator,458.5,Smith_2003-Faurby_etal_2018-GalanAcedo_etal_2026-Quaardvark-AnAge-rdataretriever-mammal-life-hist_rdataretriever-pantheria_rdataretriever-amniote-life-hist,8.0,Animalia,Chordata,Mammalia,Primates,Callitrichidae,Saguinus,Saguinus imperator,99,,
Saguinus_inustus,578.5,Smith_2003-Faurby_etal_2018-GalanAcedo_etal_2026-rdataretriever-pantheria_rdataretriever-amniote-life-hist,5.0,Animalia,Chordata,Mammalia,Primates,Callitrichidae,Saguinus,Saguinus inustus,99,,
Saguinus_labiatus,529.6,Smith_2003-Faurby_etal_2018-GalanAcedo_etal_2026-Quaardvark-AnAge-rdataretriever-mammal-life-hist_rdataretriever-pantheria_rdataretriever-amniote-life-hist,8.0,Animalia,Chordata,Mammalia,Primates,Callitrichidae,Saguinus,Saguinus labiatus,99,,
Saguinus_leucopus,467.7,Smith_2003-Faurby_etal_2018-GalanAcedo_etal_2026-AnAge-rdataretriever-mammal-life-hist_rdataretriever-pantheria_rdataretriever-amniote-life-hist,7.0,Animalia,Chordata,Mammalia,Primates,Callitrichidae,Saguinus,Saguinus leucopus,99,,
Saguinus_martinsi,522.9,Faurby_etal_2018-GalanAcedo_etal_2026-rdataretriever-amniote-life-hist,3.0,Animalia,Chordata,Mammalia,Primates,Callitrichidae,Saguinus,Saguinus martinsi,99,,
Saguinus_melanoleucus,442.5,Faurby_etal_2018-rdataretriever-amniote-life-hist,2.0,Animalia,Chordata,Mammalia,Primates,Callitrichidae,Leontocebus,Leontocebus weddelli,98,Leontocebus weddelli melanoleucus,
Saguinus_midas,531.8,Smith_2003-Tucker_etal_2014b-Faurby_etal_2018-GalanAcedo_etal_2026-Quaardvark-AnAge-rdataretriever-mammal-life-hist_rdataretriever-pantheria_rdataretriever-amniote-life-hist,9.0,Animalia,Chordata,Mammalia,Primates,Callitrichidae,Saguinus,Saguinus midas,99,,
Saguinus_mystax,558.7,Smith_2003-Faurby_etal_2018-GalanAcedo_etal_2026-Quaardvark-AnAge-rdataretriever-mammal-life-hist_rdataretriever-pantheria_rdataretriever-amniote-life-hist,8.0,Animalia,Chordata,Mammalia,Primates,Callitrichidae,Saguinus,Saguinus mystax,99,,
Saguinus_niger,519.4,Faurby_etal_2018-GalanAcedo_etal_2026-rdataretriever-amniote-life-hist,3.0,Animalia,Chordata,Mammalia,Primates,Callitrichidae,Saguinus,Saguinus niger,99,,
Saguinus_nigricollis,411.7,Brown_etal_2018-Smith_2003-Faurby_etal_2018-Quaardvark-AnAge-rdataretriever-mammal-life-hist_rdataretriever-pantheria_rdataretriever-amniote-life-hist,8.0,Animalia,Chordata,Mammalia,Primates,Callitrichidae,Leontocebus,Leontocebus nigricollis,98,,
Saguinus_oedipus,423.7,Smith_2003-Tucker_etal_2014b-Faurby_etal_2018-GalanAcedo_etal_2026-Cai_etal_2025-Quaardvark-AnAge-rdataretriever-mammal-life-hist_rdataretriever-pantheria_rdataretriever-amniote-life-hist,10.0,Animalia,Chordata,Mammalia,Primates,Callitrichidae,Saguinus,Saguinus oedipus,99,,
Saguinus_pileatus,543.5,rdataretriever-amniote-life-hist,1.0,Animalia,Chordata,Mammalia,Primates,Callitrichidae,Saguinus,Saguinus mystax,98,Saguinus mystax pileatus,
Saguinus_tripartitus,382.3,Smith_2003-Faurby_etal_2018-Quaardvark-rdataretriever-pantheria_rdataretriever-amniote-life-hist,5.0,Animalia,Chordata,Mammalia,Primates,Callitrichidae,Leontocebus,Leontocebus tripartitus,98,,
Saiga_borealis,37990.0,rdataretriever-amniote-life-hist,1.0,Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Saiga,Saiga borealis,99,,
Saiga_spp.,50000.0,Smith_2003,1.0,Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Saiga,,94,,
Saiga_tatarica,31310.0,Brown_etal_2018-Smith_2003-Hirt_etal_2017-Faurby_etal_2018-Cai_etal_2025-Quaardvark-AnAge-rdataretriever-mammal-life-hist_rdataretriever-pantheria_rdataretriever-amniote-life-hist,10.0,Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Saiga,Saiga tatarica,99,,
Saimiri_boliviensis,724.9,Smith_2003-Faurby_etal_2018-GalanAcedo_etal_2026-Cai_etal_2025-Quaardvark-AnAge-rdataretriever-pantheria_rdataretriever-amniote-life-hist,8.0,Animalia,Chordata,Mammalia,Primates,Cebidae,Saimiri,Saimiri boliviensis,99,,
Saimiri_cassiquiarensis,880.0,GalanAcedo_etal_2026,1.0,Animalia,Chordata,Mammalia,Primates,Cebidae,Saimiri,Saimiri cassiquiarensis,99,,
Saimiri_macrodon,990.0,GalanAcedo_etal_2026,1.0,Animalia,Chordata,Mammalia,Primates,Cebidae,Saimiri,Saimiri macrodon,99,,
Saimiri_oerstedi,580.0,rdataretriever-mammal-life-hist,1.0,Animalia,Chordata,Mammalia,Primates,Cebidae,Saimiri,Saimiri oerstedii,96,,
Saimiri_oerstedii,618.5,Smith_2003-Faurby_etal_2018-GalanAcedo_etal_2026-Cai_etal_2025-Quaardvark-AnAge-rdataretriever-pantheria_rdataretriever-amniote-life-hist,8.0,Animalia,Chordata,Mammalia,Primates,Cebidae,Saimiri,Saimiri oerstedii,99,,
Saimiri_sciureus,718.9,Brown_etal_2018-Smith_2003-Tucker_etal_2014b-Faurby_etal_2018-GalanAcedo_etal_2026-Cai_etal_2025-Quaardvark-AnAge-rdataretriever-mammal-life-hist_rdataretriever-pantheria_rdataretriever-amniote-life-hist,11.0,Animalia,Chordata,Mammalia,Primates,Cebidae,Saimiri,Saimiri sciureus,99,,
Saimiri_ustus,936.6,Smith_2003-Faurby_etal_2018-GalanAcedo_etal_2026-rdataretriever-pantheria_rdataretriever-amniote-life-hist,5.0,Animalia,Chordata,Mammalia,Primates,Cebidae,Saimiri,Saimiri ustus,99,,
Saimiri_vanzolinii,808.2,Smith_2003-Faurby_etal_2018-GalanAcedo_etal_2026-Quaardvark-rdataretriever-pantheria_rdataretriever-amniote-life-hist,6.0,Animalia,Chordata,Mammalia,Primates,Cebidae,Saimiri,Saimiri vanzolinii,99,,
Saiphos_equalis,4.411,Meiri_2018-Feldman_etal_2016,2.0,Animalia,Chordata,Squamata,,Scincidae,Saiphos,Saiphos equalis,99,,
Sakesphorus_bernardi,34.4,Wilman_etal_2014,1.0,Animalia,Chordata,Aves,Passeriformes,Thamnophilidae,Thamnophilus,Thamnophilus bernardi,98,,
Sakesphorus_canadensis,24.48,Wilman_etal_2014-rdataretriever-amniote-life-hist,2.0,Animalia,Chordata,Aves,Passeriformes,Thamnophilidae,Sakesphorus,Sakesphorus canadensis,99,,
Sakesphorus_cristatus,17.5,Wilman_etal_2014-rdataretriever-amniote-life-hist,2.0,Animalia,Chordata,Aves,Passeriformes,Thamnophilidae,Sakesphorus,Sakesphorus cristatus,99,,
Sakesphorus_luctuosus,31.33,Wilman_etal_2014-Cai_etal_2025-rdataretriever-amniote-life-hist,3.0,Animalia,Chordata,Aves,Passeriformes,Thamnophilidae,Sakesphorus,Sakesphorus luctuosus,99,,
Sakesphorus_melanonotus,25.5,Wilman_etal_2014,1.0,Animalia,Chordata,Aves,Passeriformes,Thamnophilidae,Thamnophilus,Thamnophilus melanonotus,98,,
Sakesphorus_melanothorax,31.8,Wilman_etal_2014,1.0,Animalia,Chordata,Aves,Passeriformes,Thamnophilidae,Thamnophilus,Thamnophilus melanothorax,98,,
Salamandra_atra,8.2,Trochet_2014,1.0,Animalia,Chordata,Amphibia,Caudata,Salamandridae,Salamandra,Salamandra atra,99,,
Salamandra_corsica,19.1,AnimalDiversityWeb,,Animalia,Chordata,Amphibia,Caudata,Salamandridae,Salamandra,Salamandra corsica,99,,
Salamandra_lanzai,12.56,Andreone_1999,,Animalia,Chordata,Amphibia,Caudata,Salamandridae,Salamandra,Salamandra lanzai,99,,
Salamandra_salamandra,43.09,Gillooly_etal_2016-Trochet_2014-Cai_etal_2025-Quaardvark-AnAge,5.0,Animalia,Chordata,Amphibia,Caudata,Salamandridae,Salamandra,Salamandra salamandra,99,,
Salamandrella_keyserlingii,7.45,Cai_etal_2025-rdataretriever-vertnet-amphibians,2.0,Animalia,Chordata,Amphibia,Caudata,Hynobiidae,Salamandrella,Salamandrella keyserlingii,99,,
Salamandrella_tridactyla,45.7,Cai_etal_2025,1.0,Animalia,Chordata,Amphibia,Caudata,Hynobiidae,Salamandrella,Salamandrella tridactyla,99,,
Salamandrina_perspicillata,0.6,CruCitti_2020,,Animalia,Chordata,Amphibia,Caudata,Salamandridae,Salamandrina,Salamandrina perspicillata,99,,
Salangichthys_microdon,3.0,Cai_etal_2025,1.0,Animalia,Chordata,,Osmeriformes,Salangidae,Salangichthys,Salangichthys microdon,99,,
Salanoia_concolor,670.5,Smith_2003-Faurby_etal_2018-rdataretriever-pantheria_rdataretriever-amniote-life-hist,4.0,Animalia,Chordata,Mammalia,Carnivora,Eupleridae,Salanoia,Salanoia concolor,99,,
Salanx_ariakensis,5.7,Cai_etal_2025,1.0,Animalia,Chordata,,Osmeriformes,Salangidae,Salanx,Salanx ariakensis,99,,
Salanx_chinensis,5.5,Cai_etal_2025,1.0,Animalia,Chordata,,Osmeriformes,Salangidae,Salanx,Salanx chinensis,99,,
Salanx_cuvieri,2.5,Cai_etal_2025,1.0,Animalia,Chordata,,Osmeriformes,Salangidae,Salanx,Salanx cuvieri,99,,
Salarias_fasciatus,36.1,Cai_etal_2025,1.0,Animalia,Chordata,,Perciformes,Blenniidae,Salarias,Salarias fasciatus,99,,
Salariopsis_economidisi,4.8,fishbase,1.0,Animalia,Chordata,,Perciformes,Blenniidae,Salariopsis,,94,,
Salea_anamallayana,46.2,Meiri_2018-Feldman_etal_2016,2.0,Animalia,Chordata,Squamata,,Agamidae,Salea,Salea anamallayana,99,,
Salea_gularis,59.92,Meiri_2018-Feldman_etal_2016,2.0,Animalia,Chordata,Squamata,,Agamidae,Salea,Salea gularis,98,,
Salea_horsfieldii,28.5,Meiri_2018-Feldman_etal_2016,2.0,Animalia,Chordata,Squamata,,Agamidae,Salea,Salea horsfieldii,99,,
Salicornia_europea,0.0355,Brown_etal_2018,1.0,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Amaranthaceae,Salicornia,Salicornia europaea,93,,
Salinomys_delicatus,12.5,Faurby_etal_2018,1.0,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Salinomys,Salinomys delicatus,99,,
Salminus_affinis,4990.0,fishbase,1.0,Animalia,Chordata,,Characiformes,Bryconidae,Salminus,Salminus affinis,99,,
Salminus_brasiliensis,19380.0,Cai_etal_2025-fishbase,2.0,Animalia,Chordata,,Characiformes,Bryconidae,Salminus,Salminus brasiliensis,99,,
Salminus_franciscanus,27610.0,fishbase,1.0,Animalia,Chordata,,Characiformes,Bryconidae,Salminus,Salminus franciscanus,99,,
Salminus_hilarii,1596.0,fishbase,1.0,Animalia,Chordata,,Characiformes,Bryconidae,Salminus,Salminus hilarii,99,,
Salmo_ciscaucasicus,9000.0,fishbase,1.0,Animalia,Chordata,,Salmoniformes,Salmonidae,Salmo,Salmo ciscaucasicus,99,,
Salmo_dentex,6500.0,fishbase,1.0,Animalia,Chordata,,Salmoniformes,Salmonidae,Salmo,Salmo dentex,97,,
Salmo_ezenami,17000.0,fishbase,1.0,Animalia,Chordata,,Salmoniformes,Salmonidae,Salmo,Salmo ezenami,99,,
Salmo_ferox,15530.0,fishbase,1.0,Animalia,Chordata,,Salmoniformes,Salmonidae,Salmo,Salmo ferox,97,,
Salmo_irideus,359.8,Hirt_etal_2017,1.0,Animalia,Chordata,,Salmoniformes,Salmonidae,Oncorhynchus,Oncorhynchus mykiss,96,,
Salmo_ischchan,17000.0,Cai_etal_2025,1.0,Animalia,Chordata,,Salmoniformes,Salmonidae,Salmo,Salmo ischchan,99,,
Salmo_letnica,6475.0,fishbase,1.0,Animalia,Chordata,,Salmoniformes,Salmonidae,Salmo,Salmo letnica,99,,
Salmo_marmoratus,28910.0,fishbase,1.0,Animalia,Chordata,,Salmoniformes,Salmonidae,Salmo,Salmo marmoratus,99,,
Salmo_obtusirostris,2570.0,Cai_etal_2025-fishbase,2.0,Animalia,Chordata,,Salmoniformes,Salmonidae,Salmo,Salmo obtusirostris,99,,
Salmo_salar,21070.0,Hirt_etal_2017-Cai_etal_2025-Quaardvark-AnAge-fishbase,5.0,Animalia,Chordata,,Salmoniformes,Salmonidae,Salmo,Salmo salar,99,,
Salmo_trutta,8556.0,Brown_etal_2018-Killen_etal_2016-Hirt_etal_2017-Cai_etal_2025-Quaardvark-fishbase,6.0,Animalia,Chordata,,Salmoniformes,Salmonidae,Salmo,Salmo trutta,99,,
Salmophasia_bacaila,27.0,Cai_etal_2025,1.0,Animalia,Chordata,,Cypriniformes,Cyprinidae,Salmostoma,Salmostoma bacaila,98,,
Salmostoma_bacaila,9.566,fishbase,1.0,Animalia,Chordata,,Cypriniformes,Cyprinidae,Salmostoma,Salmostoma bacaila,99,,
Salmostoma_boopis,5.0,fishbase,1.0,Animalia,Chordata,,Cypriniformes,Cyprinidae,Salmostoma,Salmostoma boopis,99,,
Salmostoma_phulo,5.0,fishbase,1.0,Animalia,Chordata,,Cypriniformes,Cyprinidae,Salmostoma,Salmostoma phulo,99,,
Salomonelaps_par,324.5,Feldman_etal_2016-rdataretriever-amniote-life-hist_rdataretriever-vertnet-reptiles,3.0,Animalia,Chordata,Squamata,,Elapidae,Salomonelaps,Salomonelaps par,99,,
Saloptia_powelli,1691.0,fishbase,1.0,Animalia,Chordata,,Perciformes,Serranidae,Saloptia,Saloptia powelli,99,,
Salpa_fusiformis,1.306,Pata_2025,1.0,Animalia,Chordata,Thaliacea,Salpida,Salpidae,Salpa,Salpa fusiformis,99,,
Salpa_thompsoni,12.25,Pata_2025,1.0,Animalia,Chordata,Thaliacea,Salpida,Salpidae,Salpa,Salpa thompsoni,99,,
Salpinctes_obsoletus,16.46,Lislevand_etal_2007-Wilman_etal_2014-rdataretriever-amniote-life-hist,3.0,Animalia,Chordata,Aves,Passeriformes,Troglodytidae,Salpinctes,Salpinctes obsoletus,99,,
Salpingotulus_michaelis,3.91,Smith_2003-Faurby_etal_2018,2.0,Animalia,Chordata,Mammalia,Rodentia,Dipodidae,Salpingotulus,Salpingotulus michaelis,99,,
Salpingotus_crassicauda,12.0,Faurby_etal_2018,1.0,Animalia,Chordata,Mammalia,Rodentia,Dipodidae,Salpingotus,Salpingotus crassicauda,99,,
Salpingotus_heptneri,9.6,Faurby_etal_2018,1.0,Animalia,Chordata,Mammalia,Rodentia,Dipodidae,Salpingotus,Salpingotus heptneri,99,,
Salpingotus_kozlovi,9.5,Faurby_etal_2018,1.0,Animalia,Chordata,Mammalia,Rodentia,Dipodidae,Salpingotus,Salpingotus kozlovi,99,,
Salpingotus_pallidus,9.4,Faurby_etal_2018-Quaardvark,2.0,Animalia,Chordata,Mammalia,Rodentia,Dipodidae,Salpingotus,Salpingotus pallidus,99,,
Salpornis_salvadori,15.0,rdataretriever-amniote-life-hist,1.0,Animalia,Chordata,Aves,Passeriformes,Certhiidae,Salpornis,Salpornis salvadori,99,,
Salpornis_spilonotus,15.27,Lislevand_etal_2007-Wilman_etal_2014-rdataretriever-amniote-life-hist,3.0,Animalia,Chordata,Aves,Passeriformes,Certhiidae,Salpornis,Salpornis spilonotus,99,,
Saltator_albicollis,40.04,Wilman_etal_2014-rdataretriever-amniote-life-hist,2.0,Animalia,Chordata,Aves,Passeriformes,Thraupidae,Saltator,Saltator albicollis,99,,
Saltator_atriceps,85.95,Wilman_etal_2014-rdataretriever-amniote-life-hist,2.0,Animalia,Chordata,Aves,Passeriformes,Thraupidae,Saltator,Saltator atriceps,99,,
Saltator_atricollis,53.8,Wilman_etal_2014-rdataretriever-amniote-life-hist,2.0,Animalia,Chordata,Aves,Passeriformes,Thraupidae,Saltatricula,Saltatricula atricollis,98,,
Saltator_atripennis,54.25,Wilman_etal_2014-rdataretriever-amniote-life-hist,2.0,Animalia,Chordata,Aves,Passeriformes,Thraupidae,Saltator,Saltator atripennis,99,,
Saltator_aurantiirostris,43.44,Wilman_etal_2014-rdataretriever-amniote-life-hist,2.0,Animalia,Chordata,Aves,Passeriformes,Thraupidae,Saltator,Saltator aurantiirostris,99,,
Saltator_cinctus,48.45,Wilman_etal_2014-rdataretriever-amniote-life-hist,2.0,Animalia,Chordata,Aves,Passeriformes,Thraupidae,Saltator,Saltator cinctus,99,,
Saltator_coerulescens,54.9,Wilman_etal_2014-rdataretriever-amniote-life-hist,2.0,Animalia,Chordata,Aves,Passeriformes,Thraupidae,Saltator,Saltator coerulescens,99,,
Saltator_fuliginosus,50.5,Wilman_etal_2014,1.0,Animalia,Chordata,Aves,Passeriformes,Thraupidae,Saltator,Saltator fuliginosus,99,,
Saltator_grossus,44.9,Wilman_etal_2014-rdataretriever-amniote-life-hist,2.0,Animalia,Chordata,Aves,Passeriformes,Thraupidae,Saltator,Saltator grossus,99,,
Saltator_maxillosus,50.85,Wilman_etal_2014-rdataretriever-amniote-life-hist,2.0,Animalia,Chordata,Aves,Passeriformes,Thraupidae,Saltator,Saltator maxillosus,99,,
Saltator_maximus,47.07,Lislevand_etal_2007-Wilman_etal_2014-rdataretriever-amniote-life-hist,3.0,Animalia,Chordata,Aves,Passeriformes,Thraupidae,Saltator,Saltator maximus,99,,
Saltator_nigriceps,47.75,Wilman_etal_2014-rdataretriever-amniote-life-hist,2.0,Animalia,Chordata,Aves,Passeriformes,Thraupidae,Saltator,Saltator nigriceps,99,,
Saltator_orenocensis,33.7,Wilman_etal_2014-rdataretriever-amniote-life-hist,2.0,Animalia,Chordata,Aves,Passeriformes,Thraupidae,Saltator,Saltator orenocensis,99,,
